zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
21050,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21902,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21631,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21671,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21664,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21625,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21620,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21619,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21084,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21665,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21837,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21841,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21607,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21817,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21624,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21914,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21028,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21801,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21034,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21930,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21645,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21154,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21678,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21913,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21657,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21613,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21628,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21822,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21649,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21612,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21643,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21601,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21666,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21890,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21901,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21640,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21850,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21919,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21650,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21872,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21617,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21829,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21623,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21875,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21661,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21634,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21838,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21869,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21811,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21903,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21662,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21627,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21851,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21813,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21663,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21912,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21856,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21667,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21659,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21658,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21668,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21920,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21871,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21636,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21861,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21921,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21865,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21648,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21915,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21874,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21160,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21814,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21651,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21911,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21863,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21647,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21015,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21660,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21610,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21826,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21677,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21672,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21853,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21842,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21078,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21635,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21629,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21673,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21810,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21676,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21830,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21132,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21840,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21862,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21639,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21632,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21821,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21652,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21804,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21654,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21917,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21653,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21852,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21922,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21802,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21803,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21836,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21916,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21670,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21690,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
21843,5027,Delmarva Power,MD,Bundled,Investor Owned,0.1981364446210129,0.19472118959107806,0.20222878746484862
19963,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19958,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19930,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19709,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19944,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19975,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19945,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19732,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19979,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19730,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19940,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19938,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19931,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19951,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19904,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19956,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19968,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19801,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19884,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19711,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19734,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19967,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19973,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19706,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19934,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19808,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19804,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19720,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19962,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19716,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19953,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19939,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19901,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19713,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19803,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19966,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19735,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19977,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19943,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19802,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19970,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19703,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19936,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19952,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19717,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19950,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19707,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19947,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19733,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19933,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19809,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19954,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19971,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19701,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19702,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19941,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19946,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19805,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19731,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19736,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19960,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19964,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19807,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19810,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19806,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19721,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19894,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19895,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19896,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19897,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19890,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19891,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19892,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19893,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19898,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19899,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19850,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19708,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19880,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19886,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19885,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19969,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19955,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19718,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19712,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
19710,5027,Delmarva Power,DE,Delivery,Investor Owned,0.02785616425359115,0.008663440808899052,0.07169796789561123
21904,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21864,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21638,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21626,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21849,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21918,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21622,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21655,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21679,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21824,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21641,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21050,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21902,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21631,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21671,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21664,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21625,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21620,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21619,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21084,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21665,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21837,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21841,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21607,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21817,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21624,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21914,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21028,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21801,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21034,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21930,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21645,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21154,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21678,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21913,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21657,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21613,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21628,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21822,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21649,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21612,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21643,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21601,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21666,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21890,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21901,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21640,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21850,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21919,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21650,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21872,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
21617,5027,Delmarva Power,MD,Delivery,Investor Owned,0.055075924823565985,0.03327695679222691,0.08764239978848387
